"12903","Name few movies directed by Tim Burton ?","7","3","1,1,1","0,1,1,0,0,0,1,2,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0","0,0,1"
"12904","Who has fought in wars under commander Arthur St Clair ?","10","3","1,0,2","0,2,0,0,0,1,1,3,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0","0,0,1"
"12905","Who is the owner of the bank which owns Bloomberg Radio ?","11","4","1,1,2","2,1,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0","0,0,1"
"12906","To which political party does the successor of Radhabinod Koijam belong ?","11","3","1,0,2","1,1,1,0,0,2,0,2,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0","0,0,1"
"12907","Which video game composed by Hirokazu Tanaka can be played on virtual Console ?","13","5","2,1,2","0,2,1,0,0,2,0,3,0,0,0,0,0,0,1,0,0,2,0,0,1,0,0,0","0,0,1"
"12908","Who is the architect of Red House, London ?","8","2","1,0,1","1,1,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0","0,0,1"
"12909","Which relative of George Madison is the appointer of John Drayton ?","11","4","2,0,2","1,2,1,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0","0,0,1"
"12910","Who is the owner of Bloomberg L.P. ?","7","2","1,0,1","1,1,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0","0,0,1"
"12911","What is the home stadium of the soccer club seasons whose chairman is Merritt Paulson ?","15","4","1,1,2","2,1,0,0,0,5,1,2,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,0","0,0,1"
"12912","What is the government type of Kumta ?","7","2","1,0,1","1,1,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0","0,0,1"
"12913","Name the driver who was at pole in 1997 Canadian Grand Prix and also 1994 Spanish Grand Prix ?","18","4","2,0,2","1,2,1,0,0,2,0,5,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0","0,0,1"
"12914","List the people casted in Betsy's Wedding and 16 candles ?","10","5","2,1,2","1,1,0,0,0,1,2,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0","0,0,1"
"12915","What currencies are used in the country whose capital is Podgorica ?","11","3","1,0,2","1,1,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0","0,0,1"
"12916","Georg Meissner was doctoral supervisor of which scientist ?","8","3","1,1,1","0,1,1,0,0,2,0,2,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0","0,0,1"
"12917","Which companies were behind the renovation of McKechnie Field ?","9","2","1,0,1","1,2,0,0,0,1,1,2,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0","0,0,1"
"12918","Name the rivers in the hudson highlands state parts ?","9","2","1,0,1","2,1,0,0,0,2,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0","0,0,1"
"12919","Why did Letita McTavish Hargrave and Sextus Barbour die ?","9","4","2,0,2","0,0,0,0,0,0,0,5,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1","0,0,1"
"12920","What are some tv shows created by Simon Fuller ?","9","3","1,1,1","1,1,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0","0,0,1"
"12921","Where was the engineer born who manufactured EP R.E.P. 1 ?","10","3","1,0,2","1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,1,0,1","0,0,1"
"12922","Who made the engine whose predecessor is the SHO V6 ?","10","4","1,1,2","2,0,0,0,0,3,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0","0,0,1"
"12923","Whose children are married to Fredric Joliot-Curie ?","7","3","1,0,1","0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0","0,0,1"
"12924","What is the base currency of the Benelux and is also used as money in Kerguelen Islands ?","17","4","2,0,2","2,3,1,0,0,2,0,2,1,0,1,0,0,0,0,0,0,1,0,2,0,1,0,0","0,0,1"
"12925","Which appointer of the Joseph Clay (Georgia) is also the  President of the William Carmichael (diplomat) ?","16","4","2,0,2","3,2,0,0,0,2,0,6,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0","0,0,1"
"12926","What is the mascot of Celal Bayar University ?","8","2","1,0,1","1,1,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0","0,0,1"
"12927","List all the mmebers of  Mekong River Commission ?","8","2","1,0,1","1,1,0,0,0,0,1,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0","0,0,1"
"12928","What is the location country of the bank whose successor is Mauritius Bank ?","13","4","1,1,2","2,1,0,0,0,4,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,0","0,0,1"
"12929","which astronaut's mission was Apollo 11 ?","6","2","1,0,1","0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0","0,0,1"
"12930","List the bacterias whose division is Firmicutes and domain is bacteria ?","11","5","2,1,2","1,0,0,0,0,2,2,0,1,0,0,0,0,0,1,0,0,0,0,2,0,0,1,0","0,0,1"
"12931","Name the basketball player who played for Phoenix Suns and Los Angeles Clippers was his draft team ?","17","5","2,1,2","1,1,0,0,0,4,0,4,1,0,0,0,0,0,1,2,0,0,0,0,0,1,0,0","0,0,1"
"12932","What is the birth place of the successor of Ella T. Grasso ?","12","3","1,0,1","2,2,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0","0,0,1"
"12933","What is the television show whose executive producer is Steven Peterman ?","11","3","1,1,1","1,0,0,0,0,4,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,0","0,0,1"
"12934","What region was Gloria Schaffer born in, which also contains Newington ?","11","4","2,0,2","0,1,0,0,0,1,0,3,0,0,1,0,0,0,0,1,0,1,0,1,2,0,0,0","0,0,1"
"12935","Who is married to Gerard Piqu ?","6","2","1,0,1","0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0","0,0,1"
"12936","Which artist was taught by Jos Ruiz y Blasco ?","9","3","1,1,1","0,1,0,0,0,1,0,4,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0","0,0,1"
"12937","Name the TV shows with network as NBC and company as Paramount Television ?","13","5","2,1,2","1,3,0,0,0,3,0,3,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0","0,0,1"
"12938","Who has composed songs produced by Terry Melcher ?","8","4","1,1,2","0,1,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,2,0,1,0,1,0,0","0,0,1"
"12939","List down the cinematographers of Mickey's Mellerdrammer ?","7","2","1,0,1","1,1,0,0,0,0,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0","0,0,1"
"12940","Which country's people have graduated from Ghana School of Law ?","10","4","1,1,2","0,2,0,0,0,1,1,3,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0","0,0,1"
"12941","Where is  Dofinivka Estuary  located ?","5","2","1,0,1","0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1","0,0,1"
"12942","Where was the deadbody discovered of one of the alumni of General Educational Development ?","14","3","1,0,2","2,3,1,0,0,0,1,3,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1","0,0,1"
"12943","Give me a list of computers whose CPU is in the US. ?","12","4","1,1,2","2,2,0,0,0,1,1,2,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0","0,0,1"
"12944","Which school teams are there in schools of Arlington Heights, Illinois ?","11","4","1,1,2","0,2,0,0,0,1,2,3,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0","0,0,1"
"12945","List the academic discipline of the journals whose publisher is SAGE Publications. ?","12","4","1,1,2","2,1,1,0,0,2,1,2,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0","0,0,1"
"12946","Who is the producer of  Frampton's Camel ?","7","2","1,0,1","1,1,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0","0,0,1"
"12947","Name a queen whose parent is Ptolemy XII Auletes and consort is Ptolemy XIII Theos Philopator ?","16","5","2,1,2","1,0,0,0,0,3,0,6,1,0,0,0,0,0,1,0,0,0,0,2,0,0,1,0","0,0,1"
"12948","Name the nearest city to the historic place which has Englewood, Colorado as one of them ?","16","4","1,1,2","2,2,1,0,1,2,0,2,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0","0,0,1"
"12949","Which movies have someone on their cast from Shelby County in Tennessee ?","12","4","1,1,2","0,3,0,0,0,1,1,3,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0","0,0,1"
"12950","In which countries are there banks which came after the National Commercial Bank of Mauritius ?","15","4","1,1,2","1,3,0,0,0,0,2,4,0,0,0,0,0,0,0,1,0,0,1,0,2,0,0,0","0,0,1"
"12951","What is the birthplace of the office holder who is the predecessor of Brian Peddle ?","15","4","1,1,2","3,2,0,0,0,4,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0","0,0,1"
"12952","What is the hometown of John Speraw ?","7","2","1,0,1","1,1,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0","0,0,1"
"12953","What is the mascot of the rival school of Sullivan Central High ?","12","3","1,0,2","2,2,1,0,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0","0,0,1"
"12954","Which Paramount TV show was produced by Glen and Les Charles ?","11","5","2,1,2","0,1,0,0,0,2,0,4,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0","0,0,1"
"12955","List all the locations of the companies whose are also located in Rancho Cucamonga, California ?","15","4","1,1,2","2,2,0,0,0,0,2,3,0,0,1,0,0,0,1,0,0,1,1,0,0,0,1,0","0,0,1"
"12956","Where was Al-Muzaffar Umar buried ?","5","2","1,0,1","0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1","0,0,1"
"12957","Which countries came together to serve a greater purpose and founded South Asia Subregional Economic Cooperation ?","16","2","1,0,1","1,0,0,1,0,1,1,5,0,0,1,0,0,0,1,2,0,0,0,0,1,0,0,0","0,0,1"
"12958","Which owner of Drop.io made Sean Parker famous ?","8","4","2,0,2","0,1,1,0,0,1,0,3,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0","0,0,1"
"12959","Who is the producer of album which has the song Money ?","11","3","1,0,2","2,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0","0,0,1"
"12960","Jimmie Fisher and Winston Bryant were governors under which president ?","10","4","2,0,2","0,1,0,0,0,1,1,4,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0","0,0,1"
"12961","Which college of the Luke List (golfer) is the alma mater of the Park Trammell ?","15","4","2,0,2","3,2,1,0,0,4,0,3,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0","0,0,1"
"12962","To which country does Peter Blay owe his allegiance ?","9","2","1,0,1","0,0,0,0,0,2,0,2,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0","0,0,1"
"12963","Give me the list of cars which are the predecessor of Full Sized Cars ?","14","4","1,1,2","2,2,1,0,0,2,2,0,0,1,0,0,0,0,1,0,0,1,1,0,1,0,0,0","0,0,1"
"12964","Who was on the first team in the GPs that were held at Watkins Glen, NY ?","16","4","1,1,1","2,3,1,0,0,1,1,3,0,0,0,0,0,0,0,2,0,1,0,0,1,1,0,0","0,0,1"
"12965","What religion did the spouse of Richie Aprile follow ?","9","3","1,0,2","1,1,0,0,0,2,0,2,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0","0,0,1"
"12966","Who is the producer of the album, after which A Nice pair was released ?","14","3","1,0,2","3,2,1,0,0,3,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,0,0","0,0,1"
"12967","Who developed games based on the Cars series ?","8","4","1,1,2","1,1,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0","0,0,1"
"12968","What are the television shows whose distributer is HBO ?","9","3","1,1,1","1,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0,1,1,0","0,0,1"
"12969","What is the common region of the braod cast area of ITV and nationality of Ajahn Thate ?","17","4","2,0,2","2,3,2,0,0,4,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0","0,0,1"
"12970","What work has been directed by Orson Welles and distributed by  RKO Pictures ?","13","5","2,1,2","0,2,0,0,0,1,0,4,0,0,0,0,0,0,0,0,0,3,0,1,1,0,0,0","0,0,1"
"12971","Which nearest city of LoDaisKa Site is also the location of Oskar Blues Brewery ?","14","4","2,0,2","1,2,0,0,1,3,0,4,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0","0,0,1"
"12972","What city is the place of birth of Alexander Morozevich which is also the official residence of Dmitri Nossov ?","19","4","2,0,2","2,3,1,0,0,4,0,4,0,0,1,0,0,0,0,0,0,0,0,2,2,0,0,0","0,0,1"
"12973","Which team's players have played in the national hockey league ?","10","4","1,1,2","1,1,1,0,0,3,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0","0,0,1"
"12974","Trevor Peacock has narrated in which movie ?","7","3","1,1,1","0,1,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0","0,0,1"
"12975","Which gadgets are made by companies of New Taipei City ?","10","3","1,0,2","0,2,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0","0,0,1"
"12976","Who is the owner of Ford Motor Credit comapny which is also the builder of FORD SHO V8 engine ?","19","4","2,0,2","2,2,0,0,0,4,0,6,0,0,1,0,0,0,0,0,0,0,0,2,1,1,0,0","0,0,1"
"12977","What are the films whose atleast one cast member died due to Colorectal cancer ?","14","4","1,1,2","1,1,2,0,0,3,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0","0,0,1"
"12978","What is the draft team of the ice hockey players whose position is Centre ?","14","4","1,1,2","2,1,0,0,0,5,1,1,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,0","0,0,1"
"12979","Which cport of Vishwajyot High School is also the genere of Battle chess ?","13","4","2,0,2","1,2,0,0,0,4,0,3,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0","0,0,1"
"12980","What does the bridge go over, which is in Katima Mulilo ?","11","4","1,1,2","1,1,0,0,0,1,0,2,0,0,1,0,0,0,1,0,0,0,0,2,1,1,0,0","0,0,1"
"12981","NAme the emplyer for whihc Manu cornet has worked and also written in Google Web Toolkit ?","16","4","2,0,2","1,2,0,0,0,6,0,2,0,0,1,0,0,0,0,0,0,2,0,1,0,0,0,0","0,0,1"
"12982","Who is the chancellor of Falmouth University ?","7","2","1,0,1","1,1,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0","0,0,1"
"12983","Which sitcom is broadcasted by FOX and presented by Brian Dunkleman ?","11","5","2,1,2","0,2,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,2,0,1,1,0,0,0","0,0,1"
"12984","Mota Engil built bridges over which rivers ?","7","4","1,1,2","0,1,0,0,0,0,2,2,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0","0,0,1"
"12985","Which university provides license for WRVU ?","6","2","1,0,1","0,1,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0","0,0,1"
"12986","Which distributer of Glover (video game) is also the  publisher of the Super Mario Adventures ?","15","4","2,0,2","2,2,1,0,0,3,1,3,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0","0,0,1"
"12987","What is the alma mater of the scientists  known for  String theory ?","12","4","1,1,2","2,2,1,0,0,2,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0","0,0,1"
"12988","Whose deputy was Franz von Papen ?","6","2","1,0,1","0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0","0,0,1"
"12989","After the death of which political figure, did the Coalition Provisional Authority came into power ?","15","2","1,0,1","2,3,1,0,0,3,0,3,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0","0,0,1"
"12990","Who were the opponents of the people buried in the tower of London ?","13","4","1,1,2","3,3,0,0,0,1,2,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0","0,0,1"
"12991","Who is the stockholder of Paphos International Airport ?","8","2","1,0,1","1,1,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0","0,0,1"
"12992","For which country did Alexander Lippisch design airplanes ?","8","4","1,1,1","0,1,0,0,0,2,1,2,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0","0,0,1"
"12993","Who is the Pole driver of 1997 Canadian Grand Prix ?","10","2","1,0,1","1,1,1,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0","0,0,1"
"12994","Who composed the lyrics of Holler If Ya Hear Me ?","10","2","1,0,1","1,2,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0","0,0,1"
"12995","What are the things whose director of photography died in United States ?","12","3","1,0,2","1,2,0,0,0,2,1,1,1,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0","0,0,1"
"12996","Whose predecessor had Jenny Macklin as a deputy ?","8","3","1,0,1","1,1,0,0,0,2,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0","0,0,1"
"12997","Name  the Pole driver of 1994 Spanish Grand Prix ?","9","2","1,0,1","1,1,1,0,0,1,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0","0,0,1"
"12998","Who was the First Driver of 1999 San Marino Grand Prix ?","11","2","1,0,1","1,1,0,0,0,1,0,5,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0","0,0,1"
"12999","Who battled under commander Egushawa in a conflict ?","8","4","1,1,2","1,2,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0","0,0,1"
"13000","In which country is Bocas del toro a capital of some region ?","12","3","1,0,2","2,2,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0","0,0,1"
"13001","What products are made by Tehran based companies ?","8","4","1,1,2","0,1,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,2,1,0,1,0,0,0","0,0,1"
"13002","Which pole driver of 1989 Portuguese Grand Prix was also the first driver of 1993 European Grand Prix ?","18","4","2,0,2","1,2,2,0,0,3,0,5,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0","0,0,1"
"13003","Name the actors of the TV show which has an episode named The Five ?","14","4","1,1,2","4,1,0,0,0,3,1,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0","0,0,1"
"13004","What are the former team of the american football players who played at gridiron football position ?","16","4","1,1,2","2,2,2,0,0,5,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2,0,0","0,0,1"
"13005","What is the birth name  of Putri Raemawasti ?","8","2","1,0,1","1,1,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0","0,0,1"
"13006","What are all the countires where food related to tuna salad is consumed ?","13","3","1,0,2","1,0,1,0,0,3,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1","0,0,1"
"13007","What is the citizenship of Ren Romano ?","7","2","1,0,1","1,1,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0","0,0,1"
"13008","Name all the broadcast area of the TV stations which has Rodrigues as one of the broadcast area ?","18","4","1,1,2","3,3,0,0,0,5,1,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0","0,0,1"
"13009","Which fictional character sculpted by Josh Friedmann was portrayed in Terminator 3 ?","12","5","2,1,2","0,2,1,0,0,1,0,3,0,0,0,0,0,0,0,1,0,2,0,0,1,0,0,0","0,0,1"
"13010","Name the states which have been billed by the wrestlers who has also billed Georgia ?","15","4","1,1,2","2,1,0,0,0,0,2,1,0,0,1,0,0,0,1,0,0,3,1,1,1,1,0,0","0,0,1"
"13011","List the awards won by the cinematographer of Mickey's Mellerdrammer ?","10","3","1,0,2","2,2,0,0,0,1,1,2,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0","0,0,1"
"13012","Where is the garrison of Western Naval Command ?","8","2","1,0,1","1,1,1,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1","0,0,1"
"13013","List the film starring of the movies whose editor is Harvey  Rosenstock ?","12","4","1,1,2","2,1,0,0,0,2,1,2,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0","0,0,1"
"13014","Who employed the person famous for the Boeing fa18ef Super Hornet ?","11","4","1,1,2","2,1,1,0,0,2,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0","0,0,1"
"13015","Which are the cities on the river which also flows in Tukwila, Washington ?","13","4","1,1,2","2,2,0,0,0,1,1,2,0,0,1,0,0,0,0,0,0,0,1,1,2,0,0,0","0,0,1"
"13016","In which state does the university which is the alma mater of Mateusz Morawiecki lie ?","15","4","1,1,1","2,2,1,0,0,3,0,2,0,0,0,0,0,0,1,0,0,0,0,2,2,0,0,0","0,0,1"
"13017","What is the birth place of the astronaut whose mission was the Vostok programmer ?","14","4","1,1,2","3,1,0,0,0,5,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0","0,0,1"
"13018","What is the alma mater of Fikret Orman ?","8","2","1,0,1","1,1,1,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0","0,0,1"
"13019","Who is the meaning of Isa ?","6","2","1,0,1","1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0","0,0,1"
"13020","List the architect of the buildings whose one of the  architect is Philip Webb ?","14","4","1,1,2","3,2,0,0,0,2,1,2,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0","0,0,1"
"13021","Which licensee of EXXV-TV is also the licensee of WXXV-DT2 ?","10","4","2,0,2","1,2,0,0,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0","0,0,1"
"13022","List the ideologies of the party of Boonchu Rojanastien ?","9","3","1,0,2","2,2,0,0,0,1,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0","0,0,1"
"13023","Which planet was first discovered by Johann Gottfried Galle ?","9","3","1,1,1","0,1,1,0,0,1,0,3,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0","0,0,1"
"13024","List everyone who got their training in the city of California ?","11","3","1,0,1","1,2,0,0,0,4,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0","0,0,1"
"13025","Name the TV show with Simon Fuller as artist and Fox as the channel ?","14","5","2,1,2","2,3,0,0,0,4,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0","0,0,1"
"13026","Which currency of Republic of Montenegro is also the currency of the French Southern and Antarctic Lands ?","17","4","2,0,2","2,3,1,0,0,3,0,3,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0","0,0,1"
"13027","What city gave birth to Mishal Raheja and also houses New India Assurance ?","13","4","2,0,2","0,0,0,0,0,2,1,5,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0","0,0,1"
"13028","What is the producer of the television shows whose channel is CBBC ?","12","4","1,1,2","2,1,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,1,1,0","0,0,1"
"13029","Whihc uni did Joshua A. Siegel attend ?","7","2","1,0,1","0,0,0,0,0,0,1,4,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0","0,0,1"
"13030","Who is the artist of the album which has the song I Can't Change the World ?","16","3","1,0,2","4,1,0,0,0,3,0,2,0,1,1,0,0,0,0,0,0,0,0,2,1,1,0,0","0,0,1"
"13031","What is the successor of PlayStation 4 ?","7","2","1,0,1","1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0","0,0,1"
"13032","To which series does Lost special belong to ?","8","2","1,0,1","0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0","0,0,1"
"13033","List the awards won by the film director of Chicken Run ?","11","3","1,0,2","2,2,0,0,0,2,1,2,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0","0,0,1"
"13034","Who used to skate with the pupils of Laureano Ibarra ?","10","4","1,1,2","1,2,0,0,0,0,1,2,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0","0,0,1"
"13035","What state has a Brideun School for Exception Children and is the birthplace  of B J Crombeen ?","17","4","2,0,2","2,2,0,0,0,5,0,4,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0","0,0,1"
"13036","Where did Louis chevrolet die ?","5","2","1,0,1","0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1","0,0,1"
"13037","who married crystal harris ?","4","2","1,0,1","0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0","0,0,1"
"13038","What have been made in the state whose capital is Boston ?","11","3","1,0,2","1,1,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,2,1,1,1,0,1,0","0,0,1"
"13039","What is the information appliance whose successor is PlayStation 4 and maker is Foxconn ?","14","5","2,1,2","1,0,0,0,0,4,0,2,0,0,0,0,0,0,0,0,0,0,0,3,0,1,1,0","0,0,1"
"13040","What religion does roshan ranasinghe and nhiek tioulong follow ?","9","4","2,0,2","0,0,0,0,0,4,0,0,0,0,0,0,0,0,2,0,0,0,0,1,1,0,0,0","0,0,1"
"13041","What is the place where the mayor's wife is Jean-Marc Germain ?","11","4","1,1,2","2,0,0,0,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,1","0,0,1"
"13042","Name the software whose operating system is Mac OS and programming language is C++ ?","14","5","2,1,2","1,0,0,0,0,4,0,3,0,0,0,0,0,0,1,0,1,0,0,2,0,0,1,0","0,0,1"
"13043","In which state is the alma matter of Jan Paulsen located ?","11","3","1,0,2","1,2,2,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0","0,0,1"
"13044","Name some islands in a pacific archipelago ?","7","4","1,1,2","2,1,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0","0,0,1"
"13045","What is the alma mater of the senator who is the successor of Warren Magnuson ?","15","4","1,1,2","3,2,1,0,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0","0,0,1"
"13046","What is the mascot of Blytheville High School ?","8","2","1,0,1","1,1,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0","0,0,1"
"13047","What is the content licence of MSX BASIC ?","8","2","1,0,1","1,1,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0","0,0,1"
"13048","Into which water bodies does Lake Uniamsi outflow ?","8","2","1,0,1","0,0,0,0,0,2,1,3,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0","0,0,1"
"13049","Name the console whose successor is PlayStation 4 and predecessor is PlayStation 2 ?","13","5","2,1,2","1,0,0,0,0,3,0,2,0,0,0,0,0,0,1,0,0,0,0,2,0,0,1,0","0,0,1"
"13050","British people have edited which movies ?","6","4","1,1,2","0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0","0,0,1"
"13051","Where did chancellor served by Rudolf Kirchschlger die ?","8","3","1,0,2","0,1,0,0,0,1,0,2,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1","0,0,1"
