QuestionID	Question	Label1	Label2	Dbpedia-Relation	RelationTotal	relnliodLogs	qanary_component-DiambiguationProperty-OKBQA	qanary_component-AnnotationofSpotProperty	Kcap	isiah
12555	In which city is the distributor of Jeevan Mrityu located ?	distributor	located	http://dbpedia.org/ontology/distributor,http://dbpedia.org/ontology/locationCity	2	0	0.6666666667	0.6666666667	0	1
12556	What is the alma mater of the James Still which is also the alma mater of Tom Maniatis ?	alma mater	alma mater	http://dbpedia.org/ontology/almaMater,http://dbpedia.org/ontology/almaMater	2	0.6666666667		1	0	1
12557	What is the layout of the automobiles designed by Olivier Boulay ?	designed	layout	http://dbpedia.org/ontology/designer,http://dbpedia.org/ontology/layout	2	0.6666666667	0.6666666667	0.6666666667	0	0
12558	List the origin of the weapons which were used in the American Revolutionary War. ?	used	origin	http://dbpedia.org/ontology/usedInWar,http://dbpedia.org/ontology/origin	2	0	0	0	0	0.1538462
12559	In which race did Coneygree the racehorse and Fergie Sutherland the horse trainer participate ?	race	race	http://dbpedia.org/ontology/race,http://dbpedia.org/ontology/race	2				0	0.5
12560	To which educational institutes is Samuel Isham associated to ?	education		http://dbpedia.org/ontology/education	1	0			0	0
12561	Who originally wrote the manga which was later illustrated by Tamon Ohta ?	illustrated	wrote	http://dbpedia.org/ontology/illustrator,http://dbpedia.org/ontology/author	2		0	0.5	0	0.4
12562	What program is  presented by Brian Dunkleman and has artist as Simon Fuller ?	presented	artist	http://dbpedia.org/ontology/presenter,http://dbpedia.org/ontology/creator	2	0.6666666667	0	0.6666666667	0	1
12563	What is the mascot of alma mater of John O Moseley ?	alma mater	mascot	http://dbpedia.org/ontology/almaMater,http://dbpedia.org/ontology/mascot	2	1	0.6666666667	0.6666666667	0	0.5
12564	Henry McDaniel's trained horses have won which awards ?	trained	awards	http://dbpedia.org/ontology/trainer,http://dbpedia.org/ontology/honours	2	0		0	0.6666667	0.09090909
12565	Which broadcast area of Mauritius Broadcasting Corporation is also the nationality of Michael Medor ?	broadcast area	nationality	http://dbpedia.org/ontology/broadcastArea,http://dbpedia.org/ontology/nationality	2	1			0	0.1052632
12566	What is the person known for who is the movie director of Sleepy-Time Squirrel ?	director	known for	http://dbpedia.org/ontology/director,http://dbpedia.org/ontology/knownFor	2		0	0	0	0.6666667
12567	What shows used to air on the channel which was earlier known as "The Comedy Central" ?	air on	earlier known	http://dbpedia.org/ontology/predecessor,http://dbpedia.org/ontology/distributor	2	0			0	0
12568	Who is the cover artist of Doctor Mirabilis (novel) ?	cover artist		http://dbpedia.org/ontology/coverArtist	1	1	1	1	0	0
12569	Name the sport league of Hampton Roads Rhinos ?	league		http://dbpedia.org/ontology/league	1	1	0	1	0.6666667	1
12570	Name the university of Alexandre Tichonov ?	university		http://dbpedia.org/ontology/university	1	0	1	1	1	1
12571	Name the office of Richard Coke ?	office		http://dbpedia.org/ontology/office	1		1		0	1
12572	Which city's teams have been coached by Gary Kubaik ?	coach	city's	http://dbpedia.org/ontology/coach,http://dbpedia.org/ontology/locationCity	2	0.6666666667	0	0.6666666667	0	1
12573	Who gave the voice to the characters sculpted by Clamp ?	voice	sculpted	http://dbpedia.org/ontology/creator,http://dbpedia.org/ontology/voice	2	0.5	0	0	1	0
12574	Which political party of kumta had affiliation with Indian general election, 2004 (Andhra Pradesh) ?	affiliation	@@@	http://dbpedia.org/ontology/governmentType,http://dbpedia.org/ontology/affiliation	2	0.5	0.6666666667	0.6666666667	0	0
12575	Which composer of Motorpsycho Nitemare has also composed The time are A-Changing ?	composer	composed	http://dbpedia.org/ontology/composer,http://dbpedia.org/ontology/musicBy	2	0	0.6666666667	0	0.6666667	1
12576	Who are the stars of the movies which are distributed by Artisan Entertainment ?	distributed by	stars	http://dbpedia.org/ontology/distributor,http://dbpedia.org/ontology/starring	2	0.6666666667	1	1	1	0.3333333
12577	Which nearest city of Jurgens Site is the death plce of Jimmie Heuga ?	nearest city	death	http://dbpedia.org/ontology/nearestCity,http://dbpedia.org/ontology/deathPlace	2	0	1		0	0.5
12578	On which river are there things belonging to zambezi river authority ?	belonging to	river	http://dbpedia.org/ontology/owner,http://dbpedia.org/ontology/river	2				0	0
12579	What are the nearest city to the historic places whose one of the nearest city is Wisconsin ?	nearest city	nearest city	http://dbpedia.org/ontology/nearestCity,http://dbpedia.org/ontology/nearestCity	2	0	1		0	0.5
12580	To which political party does Virendra Kataria belongs ?	political party		http://dbpedia.org/ontology/party	1	1	0		0	1
12581	Who is married to Tony Ramo ?	married to		http://dbpedia.org/ontology/partner	1	0	0	0	0	0.2857143
12582	Who wrote Heroman ?	wrote		http://dbpedia.org/ontology/author	1	0		0	1	1
12583	In which war did the units garrisoned at Turin fight ?	garrison	war	http://dbpedia.org/ontology/garrison,http://dbpedia.org/ontology/battle	2	0			0	1
12584	Whose work is in the Musee d'orsay ?	work	@@@	http://dbpedia.org/ontology/museum	1	0			0	0
12585	Which president had lieutenants whose governor was Bill Clinton ?	governor	lieutenant	http://dbpedia.org/ontology/governor,http://dbpedia.org/ontology/lieutenant	2		0.6666666667		0.6666667	0.1111111
12586	Which animator of the The Skeleton Dance is also the  cinematographer of the Mickey's Mellerdrammer ?	animator	cinematographer	http://dbpedia.org/ontology/animator,http://dbpedia.org/ontology/cinematography	2	1			0	1
12587	Brian Dunkleman is the presenter of what TV show ?	presenter		http://dbpedia.org/ontology/presenter	1	1	0	1	0	1
12588	List the television shows whose distributors are located at Burbank, California. ?	located	distributors	http://dbpedia.org/ontology/locationCity,http://dbpedia.org/ontology/distributor	2	0.6666666667			0	0
12589	What is the type of Naval Station Bremerton ?	type		http://dbpedia.org/ontology/type	1	1	0	1	0	0
12590	What are some movies whose distributors are led by Kevin Tsujihara ?	distributors	led by	http://dbpedia.org/ontology/keyPerson,http://dbpedia.org/ontology/distributor	2	0			0	0
12591	Who is the President of United World College of Costa Rica ?	President		http://dbpedia.org/ontology/president	1	1	1		0	1
12592	In which movies directed by Orson Welles has Bernard Herrmann as music composer ?	music composer	directed	http://dbpedia.org/ontology/musicComposer,http://dbpedia.org/ontology/director	2				0.6666667	0.08695652
12593	What is the religion of the person who founded the Emel magazine ?	founded	religion	http://dbpedia.org/ontology/founder,http://dbpedia.org/ontology/religion	2	0.6666666667	0	0.6666666667	0	1
12594	What is the alma mater of the author of Letter to a Christian Nation ?	author	alma mater	http://dbpedia.org/ontology/author,http://dbpedia.org/ontology/almaMater	2	0.5		0.6666666667	0	0.1666667
12595	Which basketball team's president studied in the Brockport Golden Eagles ?	president	studied in	http://dbpedia.org/ontology/college,http://dbpedia.org/ontology/president	2		0		0	0
12596	Who is the developer of the software which serves the platform for King's Quest VI ?	platform	developer	http://dbpedia.org/ontology/computingPlatform,http://dbpedia.org/ontology/developer	2	0.8	0.6666666667	0.6666666667	0	0.5
12597	Which owner of the national Herald india is the leader of Kumta ?	owner	leader	http://dbpedia.org/ontology/owner,http://dbpedia.org/ontology/governmentType	2	0.5	0	0	1	1
12598	Name the saint whose major shrine is in Canada and was canonized by Pope Benedict XVI ?	major shrine	canonized by	http://dbpedia.org/ontology/majorShrine,http://dbpedia.org/ontology/canonizedBy	2	0.6666666667			0	1
12599	Where else did the graduates of the university of west indies study ?	graduates 	study	http://dbpedia.org/ontology/institution,http://dbpedia.org/ontology/almaMater	2	0.5	0	0	0	0.1176471
12600	Which statesman is married to Dolley Madison ?	married to		http://dbpedia.org/ontology/spouse	1	1	0	1	0	0
12601	Who penned Emma and Jane Austen in Manhatten ?	penned	@@@	http://dbpedia.org/ontology/writer,http://dbpedia.org/ontology/author	2			0.6666666667	0	0
12602	Which city's mayor is married to Jean Marc Germain ?	married to	mayor	http://dbpedia.org/ontology/spouse,http://dbpedia.org/ontology/mayor	2	0.6666666667	0	0.6666666667	0	0
12603	Which nationality of Newin Chidchob is also the nationality of Ajahn Sao Kantaslo ?	nationality	nationality	http://dbpedia.org/ontology/nationality,http://dbpedia.org/ontology/nationality	2	1			0	1
12604	What is the official residence of the Christopher Daz Figuero which is also the  state of the Cruce a Nado Internacional ?	residence	state	http://dbpedia.org/ontology/residence,http://dbpedia.org/ontology/country	2	0.4	0.6666666667	0.6666666667	0	1
12605	What are the track and field events of Jamiatu Muslim Mindanao ?	track and field events		http://dbpedia.org/ontology/athletics	1	1			0	0
12606	Which fictional character's portrayer was edited by Roger Barton ?	edited by	portrayer	http://dbpedia.org/ontology/editing,http://dbpedia.org/ontology/portrayer	2	0.6666666667	0.6666666667	0.6666666667	1	0.4
12607	Who is the successor of McDonnell Douglas ?	successor		http://dbpedia.org/ontology/successor	1	0	1	0	0	0
12608	where did Boga originate ?	origin		http://dbpedia.org/ontology/origin	1				0	0
12609	what does the cahora bassa flow into ?	flow		http://dbpedia.org/ontology/inflow	1				0	0
12610	What awards have been given to the anyone who raced in the Lawrence Realization Stakes ?	race	awards	http://dbpedia.org/ontology/race,http://dbpedia.org/ontology/honours	2	0	0	0	0	0.08695652
12611	Name the scientist whose academic advisor is Karl Ewald Hasse and supervisor is Georg Meissner ?	academic advisor	supervisor	http://dbpedia.org/ontology/academicAdvisor,http://dbpedia.org/ontology/doctoralAdvisor	2	0.6666666667			0	0.06060606
12612	Where is the residence of the governor of Bangkok ?	governor	residence	http://dbpedia.org/ontology/leaderName,http://dbpedia.org/ontology/residence	2	0.5	0.6666666667	0.6666666667	0	0
12613	Which party of Rishang Keishing is the leader at Manendragarh ?	leader	party	http://dbpedia.org/ontology/leaderName,http://dbpedia.org/ontology/party	2	0.5			0	0
12614	Who is the author of Karakuri Dji Ultimo ?	author		http://dbpedia.org/ontology/author	1		0	0	0	1
12615	Name the city whose province is Metropolitan City of Venice and has leader as Luigi Brugnaro ?	province	leader name	http://dbpedia.org/ontology/province,http://dbpedia.org/ontology/leaderName	2	0			0	0
12616	Which universities are alma mater to Charles Plosser ?	alma mater		http://dbpedia.org/ontology/almaMater	1				0	1
12617	What is the associated band of the musical artist who is the producer of The Trumpet Kings Meet Joe Turner ?	producer	associated band	http://dbpedia.org/ontology/producer,http://dbpedia.org/ontology/associatedBand	2	0.6666666667	0	0.6666666667	0	0.1666667
12618	Which city's governing body is led by Bruce Harrell ?	led	governing body	http://dbpedia.org/ontology/leader,http://dbpedia.org/ontology/governingBody	2	0			1	0
12619	What is the genre of the Band whose home town is County Westmeath ?	home town	genre	http://dbpedia.org/ontology/hometown,http://dbpedia.org/ontology/genre	2	0.6666666667	0	0.6666666667	0	0
12620	In which city is the building, whose part is the Martin AN/FSG1 anti aircraft system ?	part	aircraft system anti	http://dbpedia.org/ontology/part,http://dbpedia.org/ontology/district	2	0			0	0
12621	Where was the successor of Hank Brown born ?	successor	born	http://dbpedia.org/ontology/successor,http://dbpedia.org/ontology/birthPlace	2	0	0.6666666667	0	0	0
12622	Who authored the works published in the Jump Square Magazine ?	Magazine	author	http://dbpedia.org/ontology/magazine	1		0	0	0	0
12623	Where does John A Danaher III work ?	work		http://dbpedia.org/ontology/office	1				0	0
12624	Where was MacKenzie Miller born ?	born		http://dbpedia.org/ontology/birthPlace	1				0	0
12625	Which genre of books does the writer of The Many Hands write ?	writer	genre	http://dbpedia.org/ontology/author,http://dbpedia.org/ontology/genre	2	0.5	0	0	0	0.125
12626	Laozi has authored which books ?	author		http://dbpedia.org/ontology/author	1		0		1	1
12627	What are some common games played in PATTS college of aeronautics and Jamiatu muslim mindanao ?	games	500000	http://dbpedia.org/ontology/athletics,http://dbpedia.org/ontology/athletics	2		0	0	0	0
12628	Companies headquartered in Geneva own which TV Shows ?	headquarter	companies	http://dbpedia.org/ontology/headquarter,http://dbpedia.org/ontology/company	2	0			0.6666667	0.1666667
12629	Of what all has David Ian Salter been an editor of ?	editor		http://dbpedia.org/ontology/editing	1				0	0
12630	What is the place of death of the royalties one of whose parents was Adam Ludwik Czartoryski ?	parent	place death	http://dbpedia.org/ontology/parent,http://dbpedia.org/ontology/deathPlace	2	0.5	0	0	0	0.08333334
12631	What actor starred in Splash and is married to Rita Wilson ?	actor	married to	http://dbpedia.org/ontology/starring,http://dbpedia.org/ontology/spouse	2		0	0.6666666667	0	0.1666667
12632	Name the movies distributed by Warner Bros. and directed by Ridley Scott ?	distributed by	directed	http://dbpedia.org/ontology/distributor,http://dbpedia.org/ontology/director	2				0	0.1428571
12633	What was the result of Operation Autumn Clouds ?	result		http://dbpedia.org/ontology/result	1	1	1	1	0	1
12634	Grey gppse and eristoff is produced by which company ?	produced	@@@	http://dbpedia.org/ontology/manufacturer,http://dbpedia.org/ontology/manufacturer	2	0	0	0	0.3333333	0
12635	To which political party does the writer of In the Bazaars of Hyderabad belong ?	writer	political party	http://dbpedia.org/ontology/writer,http://dbpedia.org/ontology/party	2	0.6666666667			0	0
12636	Where did the 2015 MLS All-Star Game take place ?	place		http://dbpedia.org/ontology/city	1	0	0	0	0	0
12637	What is the mascot of military in Quezon city ?	mascot	@@@	http://dbpedia.org/ontology/garrison,http://dbpedia.org/ontology/mascot	2	0.6666666667	0.6666666667	0.6666666667	0	0
12638	Who was the president at the time when the opponent of Benjamin Spock held office ?	president	opponent	http://dbpedia.org/ontology/opponent,http://dbpedia.org/ontology/incumbent	2	0.5			0	0.1666667
12639	Janaka Thissakuttiarachchi follows what religion, which once employed Atisa Srijnana too ?	religion	employed	http://dbpedia.org/ontology/religion,http://dbpedia.org/ontology/occupation	2		0		0	0
12640	Name the college of Jon Curran ?	college		http://dbpedia.org/ontology/college	1		1		0	1
12641	Comcast SportsNet is broadcasted in what area, which also has the Michigan Renaissance Festival ?	broadcasted	area	http://dbpedia.org/ontology/location,http://dbpedia.org/ontology/broadcastArea	2	0.5	0.6666666667	0.6666666667	0	0
12642	What state was Cyrus Mann born in, and has the famous Downriver ?	state	born in	http://dbpedia.org/ontology/state,http://dbpedia.org/ontology/birthPlace	2	0.6666666667	0	0.6666666667	0	0
12643	List down all the associcated musical artist of the artist of In a Word or 2 ?	associated musical artist	artist	http://dbpedia.org/ontology/artist,http://dbpedia.org/ontology/associatedMusicalArtist	2	0			0	0
12644	Hugh Hefner is editor of which magazine ?	editor		http://dbpedia.org/ontology/editor	1		1	1	1	0.1666667
12645	Which awards have been given to the horse who sired Triplicate ?	sire	awards	http://dbpedia.org/ontology/sire,http://dbpedia.org/ontology/honours	2	0	0	0	0	1
12646	List books authored by Miguel de Cervantes and published by Francisco de Robles ?	author	published	http://dbpedia.org/ontology/author,http://dbpedia.org/ontology/publisher	2		0		0	0.1666667
12647	Who is the employer of Ralph flanders ?	employer		http://dbpedia.org/ontology/occupation	1	0	0	0	0	0
12648	What sports are played by school which owns Fr. Agnel Stadium ?	owns	sport	http://dbpedia.org/ontology/owner,http://dbpedia.org/ontology/sport	2	1	0	0.6666666667	0	0
12649	What is the city whose mayor is Anne Hidalgo ?	mayor		http://dbpedia.org/ontology/mayor	1	0			0	0.1666667
12650	Which nation's engineers have graduated in Poland ?	graduated	@@@	http://dbpedia.org/ontology/education,http://dbpedia.org/ontology/nationality	2	0	0		0	0
12651	List the races of Fergie Sutherland ?	race		http://dbpedia.org/ontology/race	1				0	0.6666667
12652	In all the places with a stagecoach, where is a Peetz Table Wind Energy Center located too ?	places	located	http://dbpedia.org/ontology/location,http://dbpedia.org/ontology/location	2				0	0
12653	Which things are Breann McGregor known for ?	known for		http://dbpedia.org/ontology/knownFor	1		0	0	0.6666667	0
12654	Who is the Pole driver of 1992 Canadian Grand Prix ?	Pole driver		http://dbpedia.org/ontology/poleDriver	1				0	1
12655	Sentinel High School  team is known as ?	team		http://dbpedia.org/ontology/teamName	1				0	0
12656	Name the movies writtten by the group Monty Python ?	written		http://dbpedia.org/ontology/writer	1				0	0
12657	What are some shareholders of the bridge maintained by the Massachusetts department of transportation ?	maintained by	shareholders	http://dbpedia.org/ontology/maintainedBy,http://dbpedia.org/ontology/owner	2		0		0	0
12658	Which creator of Theme Time Radio Hour has also given the  musical score of the The Times They Are a-Changin' (musical) ?	creator	musical	http://dbpedia.org/ontology/creator,http://dbpedia.org/ontology/musicBy	2	0		0	0.5	0
12659	Alexander Magleby, a rugby player is alma mater to which university ?	university		http://dbpedia.org/ontology/university	1	0			0	0
12660	In which state does the valley bordering the Modoc plateau lie ?	border	state	http://dbpedia.org/ontology/border,http://dbpedia.org/ontology/state	2	0			0	0
12661	What did the people buried in Toronto die of ?	burried	die 	http://dbpedia.org/ontology/restingPlace,http://dbpedia.org/ontology/deathCause	2	0		0	1	0
12662	List the major shrines of the saints whose one of the shrine is St. Takla Haymanot's Church ?	major shrine	major shrine	http://dbpedia.org/ontology/majorShrine,http://dbpedia.org/ontology/majorShrine	2			0	0	0.6666667
12663	What is the denomination of S. H. Kapadia ?	denomination		http://dbpedia.org/ontology/religion	1		0		0	0
12664	Which training center of William Anthony has also alumni named Philip W Pillsbury ?	training center	alumni	http://dbpedia.org/ontology/training,http://dbpedia.org/ontology/education	2	0			0	1
12665	Which TV show's executive producer is Douglas Netter and composed by Stewart Copeland ?	executive producer	composed	http://dbpedia.org/ontology/executiveProducer,http://dbpedia.org/ontology/composer	2				0	1
12666	Name the television show whose network is TNT (TV channel) and Prime Time Entertainment Network ?	network	network	http://dbpedia.org/ontology/network,http://dbpedia.org/ontology/network	2	0			0	0
12667	Who is the developer of Montecito Inn ?	developer		http://dbpedia.org/ontology/developer	1	1	1	1	0	1
12668	Saores de costa built a bridge over which river ?	built	over	http://dbpedia.org/ontology/builder,http://dbpedia.org/ontology/crosses	2				0	0
12669	Of how many battles is Chickasaw Campaign of 1736 consisted ?	battles		http://dbpedia.org/ontology/combatant	1	0			0	0
12670	Titus software publishes which genre of games ?	publishes	genre	http://dbpedia.org/ontology/publisher,http://dbpedia.org/ontology/genre	2	0.6666666667	0.6666666667		0	0
12671	List the mascot of the universities which are a part of  National Collegiate Athletic Association. ?	athletic	mascot	http://dbpedia.org/ontology/athletics,http://dbpedia.org/ontology/mascot	2	0.5			0	0
12672	What is that river whose source gets water from the Shannon cave ?	source	@@@	http://dbpedia.org/ontology/inflow,http://dbpedia.org/ontology/source	2	0			0	0
12673	Which university has chancellor as Nicholas S. Zeppos ?	chancellor		http://dbpedia.org/ontology/chancellor	1		1	0	0	1
12674	List some people who were opponents of someone who was died by hanging ?	died	opponents	http://dbpedia.org/ontology/deathCause,http://dbpedia.org/ontology/opponent	2	0.6666666667	0		1	0
12675	Who is the office holder whose deputy was Andrew Peacock and predecessor was Alexander Downer ?	deputy	predecessor	http://dbpedia.org/ontology/deputy,http://dbpedia.org/ontology/predecessor	2				0.5	0.04761904
12676	Which baseball team is owned by Robert Nutting ?	is owned by		http://dbpedia.org/ontology/owner	1	0	1	0	0	0
12677	Where are the philosophers from, whose main work is on the matter of feminism in Canada ?	main work	from	http://dbpedia.org/ontology/mainInterest,http://dbpedia.org/ontology/region	2	0			0	0
12678	Who is the President of the United World College of Costa Rica and United World Colleges ?	President	President	http://dbpedia.org/ontology/president,http://dbpedia.org/ontology/president	2	1	1		0	1
12679	Which movie produced by Michael Deeley was distributed by Warner Bros ?	distributed by	produced	http://dbpedia.org/ontology/distributor,http://dbpedia.org/ontology/producer	2	0.6666666667	0	0.6666666667	0.5	0
12680	What team were the people drafted to, which are in the National Hockey League ?	drafted	in	http://dbpedia.org/ontology/league	1	0	0		0	0
12681	Which source of Water resources management in El Salvador is also the nation of the Sierra del Merendn ?	source	nation	http://dbpedia.org/ontology/sourceCountry,http://dbpedia.org/ontology/country	2	0			0	0
12682	In which areas can we find the networks owned by the govt of Mauritius ?	areas	owned	http://dbpedia.org/ontology/owningCompany,http://dbpedia.org/ontology/broadcastArea	2			0	0	0
12683	What are the movies whose director's daughter is Luke Scott ?	daughter	director	http://dbpedia.org/ontology/child,http://dbpedia.org/ontology/director	2				0	0.09090909
12684	What is the television show which has cast member as Jason Carter and network is TNT (TV channel) ?	cast member	network	http://dbpedia.org/ontology/starring,http://dbpedia.org/ontology/network	2	0.6666666667			0	0
12685	Under which president was timothy l. woodruff a lieutenant ?	lieutenant		http://dbpedia.org/ontology/lieutenant	1				0	0.6666667
12686	Which first driver of  European Grand Prix 1993 is also finished first in 1985 Portuguese Grand Prix ?	first driver	finished first	http://dbpedia.org/ontology/firstDriver,http://dbpedia.org/ontology/firstDriver	2	1	0	1	0	0.1666667
12687	What is the nationality of Aishath Saffa ?	nationality		http://dbpedia.org/ontology/nationality	1	1	0	1	0	1
12688	Where did the fashion designer study who died at the Stony Brook University Hospital ?	study	died	http://dbpedia.org/ontology/deathPlace,http://dbpedia.org/ontology/education	2	0	0		0	0
12689	Give me some shows related to the ones created by Russell Davies ?	related	created	http://dbpedia.org/ontology/creator,http://dbpedia.org/ontology/related	2				0	0
12690	Name the television show whose company is HBO and Playtone ?	company	company	http://dbpedia.org/ontology/company,http://dbpedia.org/ontology/company	2				0	1
12691	Name the mascot of Austin College ?	mascot		http://dbpedia.org/ontology/mascot	1	1	1	1	0	0.1666667
12692	What is the birth city of trainer of Leallah ?	trainer	birth city	http://dbpedia.org/ontology/trainer,http://dbpedia.org/ontology/birthPlace	2	1	0	0.6666666667	0	1
12693	Name the companies which are in cities under Denzil Minnan Wong ?	cities	under	http://dbpedia.org/ontology/leaderName,http://dbpedia.org/ontology/locationCity	2				0	0
12694	Where is the successor of john waldo from ?	successor		http://dbpedia.org/ontology/successor	1	0	1	0	0	0
12695	Which school did Robbie Diack attend ?	school		http://dbpedia.org/ontology/school	1		0	0	1	1
12696	List everything in which saxophone players have been casted. ?	players	casted	http://dbpedia.org/ontology/instrument,http://dbpedia.org/ontology/starring	2		0		0	0
12697	Who is the builder of Atamurat-Kerkichi Bridge ?	builder		http://dbpedia.org/ontology/builder	1	0	1	0	1	0
12698	Where did the president study, who's the president of Besiktas JK ?	study	president	http://dbpedia.org/ontology/president,http://dbpedia.org/ontology/almaMater	2	0.6666666667			0	0
12699	Where was the person born whose successor was Le Hong Phong ?	born	successor	http://dbpedia.org/ontology/successor,http://dbpedia.org/ontology/birthPlace	2				0	0
12700	Under which US president was a politician in opposition of John G Schmitz ?	opposition	@@@	http://dbpedia.org/ontology/opponent,http://dbpedia.org/ontology/incumbent	2				0	0.09090909
12701	Whcih creator of Theme Time Radio Hour also created subsequent work of Moondoc Matinee ?	creator	created	http://dbpedia.org/ontology/subsequentWork,http://dbpedia.org/ontology/creator	2	0.6666666667	0	0.6666666667	0	0.125
12702	What are some islands in the bahamas ?	in		http://dbpedia.org/ontology/archipelago	1				0	0
12703	Who is the designer of Saleen S5S Raptor ?	designer		http://dbpedia.org/ontology/designer	1	1	1	1	0	1
12704	Name the office holder with predecessor as Mark Latham and partner Tim Mathieson ?	predecessor	partner	http://dbpedia.org/ontology/predecessor,http://dbpedia.org/ontology/partner	2	0.6666666667			0	0
12705	List the producer of the television shows distributed by FremantleMedia. ?	distributed by	producer	http://dbpedia.org/ontology/distributor,http://dbpedia.org/ontology/producer	2				0	0
12706	Where does Manu cornet work ?	work		http://dbpedia.org/ontology/employer	1				0	0
12707	List some teams for which someone who has played as a defender, now plays ?	teams	played as	http://dbpedia.org/ontology/position,http://dbpedia.org/ontology/team	2	0	0	0	0	0
12708	In which place is the company which is known for Barbara bestor located ?	known for	located	http://dbpedia.org/ontology/knownFor,http://dbpedia.org/ontology/location	2	0	0	0	0	0
12709	What is the resting place of the person who is the successor of James W. Hyatt ?	successor	resting place	http://dbpedia.org/ontology/successor,http://dbpedia.org/ontology/restingPlace	2	0	0	0	0	0
12710	Who was the architect of the stadium currently run by Brandenton ?	creator	run by	http://dbpedia.org/ontology/operator,http://dbpedia.org/ontology/architect	2	0.6666666667		0.6666666667	0	0
12711	What is the academic journal whose editor is Stephen Law ?	editor		http://dbpedia.org/ontology/editor	1				0	0
12712	What sports can be played at universities in Metro Manila ?	sports	in	http://dbpedia.org/ontology/state	1		0	0	0	0
12713	Which US state gave  us Brian Deegan and Harold Lyold ?	gave	@@@	http://dbpedia.org/ontology/birthPlace,http://dbpedia.org/ontology/birthPlace	2	1	0	1	0	0
12714	Where are jockeys in Dubai World Cup from ?	from	@@@	http://dbpedia.org/ontology/race,http://dbpedia.org/ontology/birthPlace	2				0	0
12715	From which country is Lawrence Okoye's nationality ?	nationality		http://dbpedia.org/ontology/nationality	1	0.6666666667			0	0.09090909
12716	What is the base currency of Benelux ?	base currency		http://dbpedia.org/ontology/currency	1		0	1	0	1
12717	List down the common sports played by PATTS College of Aeronautics and lytechnic University of the Philippines Taguig ?	sports	500000	http://dbpedia.org/ontology/athletics,http://dbpedia.org/ontology/sport	2	0			0	0.07142857
12718	Who have become famous by movies produced by Laurence Mark ?	produced	famous	http://dbpedia.org/ontology/producer,http://dbpedia.org/ontology/knownFor	2				0	0
12719	Which religion does the leader of Church and Wellesley follow ?	leader	religion	http://dbpedia.org/ontology/leaderName,http://dbpedia.org/ontology/religion	2	1	0	0	0	0
12720	where are renaissance centers located ?	located		http://dbpedia.org/ontology/address	1				0	0
12721	What are the broadcast areas of Mauritius Broadcasting Corporation ?	broadcast area		http://dbpedia.org/ontology/broadcastArea	1		1		0.3333333	1
12722	which president was served by Joseph Stiglitz ?	president		http://dbpedia.org/ontology/president	1	0	0	0	0	1
12723	Terminal Station at Chattanooga is made by architects from which University ?	made by		http://dbpedia.org/ontology/knownFor,http://dbpedia.org/ontology/education	2	0	0	0	0	0
12724	What is the predecessor of BMW M40 ?	predecessor		http://dbpedia.org/ontology/predecessor	1	1	0	1	0	0
12725	What is the former team of the football player who is the coach of 2006 Oakland Raiders season ?	coach	former team	http://dbpedia.org/ontology/coach,http://dbpedia.org/ontology/formerTeam	2	0	0	0	0	1
12726	List the leaders of all the cities through which the Ganga river flows ?	leaders	flows	http://dbpedia.org/ontology/city,http://dbpedia.org/ontology/leaderName	2	0	0.6666666667	0	0	1
12727	Who is the partner of Rob Patterson ?	partner		http://dbpedia.org/ontology/partner	1	0	1	0	1	1
12728	Which companies published Super Mario Adventures ?	published		http://dbpedia.org/ontology/publisher	1	1	1	1	1	1
12729	List the debut team of the baseball player who born in Houston. ?	born in	debut team	http://dbpedia.org/ontology/birthPlace,http://dbpedia.org/ontology/debutTeam	2	0.6666666667	0	0.6666666667	0	1
12730	Which education center Sidney Catlin Partrodge attended which was also the alma mater of Lisa Brummel ?	education center	alma mater	http://dbpedia.org/ontology/education,http://dbpedia.org/ontology/almaMater	2	0	0		0	0
12731	What are some organizations in Auckland created to do ?	in	created	http://dbpedia.org/ontology/location,http://dbpedia.org/ontology/purpose	2	0			0	0
12732	Who is the producer of album, which has the song Eclipse ?	album	producer	http://dbpedia.org/ontology/album,http://dbpedia.org/ontology/producer	2	0	0	0.6666666667	0	0
12733	List the producers who produced movies starring Michael Jackson. ?	starring	producer	http://dbpedia.org/ontology/starring	1	0	0.6666666667	0	0	0
12734	What is the city  of the 2015 MLS All-Star Game and birthplace of the The Okee Dokee Brothers ?	city	birthplace	http://dbpedia.org/ontology/city,http://dbpedia.org/ontology/birthPlace	2	0.5	0.6666666667	0.6666666667	0	1
12735	Name the TV show whose producer is Stephen E. Ambrose and company is HBO ?	producer	company	http://dbpedia.org/ontology/producer,http://dbpedia.org/ontology/company	2				0	0.2857143
12736	List the school of Bobby Skinstad ?	school		http://dbpedia.org/ontology/school	1	0			1	1
12737	Who authored the work illustrated by Hiroyuki Takei ?	illustrated by	author	http://dbpedia.org/ontology/illustrator,http://dbpedia.org/ontology/author	2		0	0.6666666667	0.5	0
12738	List the saints venerated in Islam having major shrine as Tomb of Joshua ?	major shrine	venerated in	http://dbpedia.org/ontology/majorShrine,http://dbpedia.org/ontology/veneratedIn	2	0.6666666667	0.6666666667	0.6666666667	0	0.0625
12739	Which designer of RENFE also owns Renaissance Center ?	designer	owns	http://dbpedia.org/ontology/designer,http://dbpedia.org/ontology/owner	2	0.6666666667	0.6666666667	0.6666666667	0	1
